key,fare_amount
2014-06-14 13:39:00.00000095,11.520837237147594
2014-06-14 13:39:00.000000144,12.931328699379721
2014-06-14 13:39:00.000000141,12.885769086985189
2014-06-14 13:39:00.000000162,11.76976521597174
2014-06-14 13:39:00.00000018,11.574309939724968
2014-06-14 13:39:00.00000054,11.44998203821763
2014-06-14 13:39:00.00000040,11.324963400898657
2014-06-14 13:39:00.00000096,11.333964579098996
2014-06-14 13:39:00.00000055,11.401579639698948
2014-06-14 13:39:00.000000109,11.46328907607428
2014-06-14 13:39:00.000000151,11.461662840180981
2014-06-14 13:39:00.00000016,11.362913600415757
2014-06-14 13:39:00.00000062,11.703387004217642
2014-06-14 13:39:00.000000191,11.22531599055775
2014-06-14 13:39:00.00000034,11.574676401013207
2014-06-14 13:39:00.000000160,11.406552805893416
2014-06-14 13:39:00.00000013,11.343873947467472
2014-06-14 13:39:00.000000188,11.336118015738826
2014-06-14 13:39:00.00000086,11.48649957094877
2014-06-14 13:39:00.000000185,11.431909851891369
2014-06-14 13:39:00.00000074,11.523612150171402
2014-06-14 13:39:00.00000022,11.717289175106611
2014-06-14 13:39:00.00000036,11.361856331065635
2014-06-14 13:39:00.000000126,11.255432403476147
2014-06-14 13:39:00.000000190,11.333179269024109
2014-06-14 13:39:00.00000042,11.369761640602503
2014-06-14 13:39:00.000000178,11.23179719636644
2014-06-14 13:39:00.000000163,11.318848370022685
2014-06-14 13:39:00.00000020,11.377765388970019
2014-06-14 13:39:00.00000098,11.364226421147015
2014-06-14 13:39:00.000000114,11.999385574919186
2014-06-14 13:39:00.00000045,11.279686481358558
2014-06-14 13:39:00.00000094,11.33221920632544
2014-06-14 13:39:00.000000146,11.536265361547407
2014-06-14 13:39:00.00000033,11.264555883621009
2014-06-14 13:39:00.000000143,11.280547350988353
2014-06-14 13:39:00.000000107,11.38640033548181
2014-06-14 13:39:00.00000048,11.422540930517304
2014-06-14 13:39:00.00000043,11.675963210369673
2014-06-14 13:39:00.000000123,11.330688243404442
2014-06-14 13:39:00.000000134,11.452300913215241
2014-06-14 13:39:00.000000142,11.344648841500332
2014-06-14 13:39:00.000000122,11.420178227253448
2014-06-14 13:39:00.000000176,11.235182300801727
2011-12-12 09:42:12.0000004,11.302847110449683
2011-12-12 09:42:12.0000002,11.280861854430357
2011-12-12 09:42:12.0000001,11.58533003491249
2011-12-12 09:42:12.0000003,11.397147069981466
2011-12-12 09:42:12.0000005,11.41103480067477
2013-06-27 00:20:40.0000001,11.722094432184013
2013-06-27 00:20:40.0000003,11.732222427107125
2009-02-20 13:34:16.0000001,11.430467654112352
2009-02-20 13:34:16.0000002,11.333739106245424
2009-02-20 13:34:16.0000003,11.41392970362948
2010-08-22 21:14:08.0000001,13.018344545634424
2010-08-22 21:14:08.0000005,11.544329598218257
2010-08-22 21:14:08.0000003,11.314612882230016
2010-08-22 21:14:08.0000002,11.530554824600712
2012-08-06 08:58:08.0000002,11.267938139132983
2012-08-06 08:58:08.0000001,12.316976595342027
2013-11-04 08:34:12.0000003,11.372311531742653
2013-11-04 08:34:12.0000001,11.409196242178611
2013-11-04 08:34:12.0000002,11.282428615859304
2011-06-24 20:34:48.0000002,11.439672237293248
2011-06-24 20:34:48.0000001,11.736192375517614
2011-03-28 20:38:36.0000003,11.441047409176216
2011-03-28 20:38:36.0000004,11.244895540117287
2011-03-28 20:38:36.0000002,11.539430925795747
2011-08-14 20:36:28.0000004,11.287975557783962
2011-08-14 20:36:28.0000001,11.37151125666334
2011-08-14 20:36:28.0000003,11.502543253572581
2011-08-14 20:36:28.0000002,11.55285926503815
2015-02-21 15:52:44.0000004,11.303203578698541
2015-02-21 15:52:44.0000003,11.552458454958105
2015-02-21 15:52:44.0000002,11.241401863177288
2015-02-21 15:52:44.0000001,11.58509533793113
2013-01-29 11:29:52.0000001,11.350212961244987
2014-09-12 19:03:48.0000001,11.373252302832489
2013-11-09 18:52:40.0000004,11.538787234825145
2013-11-09 18:52:40.0000002,11.386067054195447
2013-04-25 16:10:04.0000001,14.210057053100286
2013-04-25 16:10:04.0000002,11.46896944735067
2013-09-07 14:37:52.0000001,11.511306049721492
2013-09-07 14:37:52.0000002,11.555520572392549
2013-09-07 14:37:52.0000003,11.343485995443922
2011-05-21 13:16:20.0000004,11.330675824848877
2011-05-21 13:16:20.0000001,11.408840621533832
2011-05-21 13:16:20.0000003,11.346782340367076
2011-11-25 16:36:24.0000002,11.388971963869755
2011-11-25 16:36:24.0000001,11.545870571684471
2015-01-31 20:54:04.0000001,11.27356192306726
2010-11-01 23:31:28.0000002,11.313611509756448
2010-11-01 23:31:28.0000001,11.528664909551827
2010-11-01 23:31:28.0000003,11.632716642318554
2011-03-24 15:57:04.0000003,11.243901112538351
2011-03-24 15:57:04.0000001,11.50847246415821
2010-05-10 10:37:04.0000005,11.434943527649486
2010-05-10 10:37:04.0000002,11.378603593644762
2010-05-10 10:37:04.0000003,11.452014401674743
2010-05-10 10:37:04.0000006,11.439025354504269
2012-06-09 16:53:44.0000002,11.50544971135075
2012-08-22 22:39:20.0000003,11.61279500050551
2012-08-22 22:39:20.0000001,11.332210946343373
2012-12-23 02:29:16.0000001,11.892929109473425
2012-06-30 15:55:12.0000004,11.873452178635114
2012-06-30 15:55:12.0000002,11.406476709236435
2012-06-30 15:55:12.0000003,11.429823110307174
2012-06-30 15:55:12.0000001,11.352801672659604
2011-10-02 23:36:00.00000056,11.683085590678791
2011-10-02 23:36:00.00000086,11.535043513745775
2011-10-02 23:36:00.00000081,11.360503814080335
2011-10-02 23:36:00.0000009,11.305497973588254
2011-10-02 23:36:00.00000041,11.651889699669344
2011-10-02 23:36:00.00000091,11.2587122115215
2011-10-02 23:36:00.0000008,11.600040764200871
2011-10-02 23:36:00.00000015,12.978764607509344
2011-10-02 23:36:00.00000014,11.623714310829703
2011-10-02 23:36:00.00000047,11.53107519536071
2011-10-02 23:36:00.00000076,11.38600365982712
2011-10-02 23:36:00.00000011,11.368946399508834
2011-10-02 23:36:00.00000075,11.27922387997243
2011-10-02 23:36:00.00000035,11.481693929112968
2011-10-02 23:36:00.00000099,11.258512916610893
2011-10-02 23:36:00.00000062,11.48106974226722
2011-10-02 23:36:00.00000085,11.52720633448082
2011-10-02 23:36:00.00000043,11.965108182509756
2011-10-02 23:36:00.00000071,11.259355255317917
2011-10-02 23:36:00.00000023,11.272200791544602
2011-10-02 23:36:00.00000092,11.396643467912073
2011-10-02 23:36:00.00000037,11.623655451949872
2011-10-02 23:36:00.00000083,11.732743876498587
2011-10-02 23:36:00.00000054,11.3492807709209
2011-10-02 23:36:00.00000073,11.466317482242383
2011-10-02 23:36:00.0000005,11.33308433394176
2011-10-02 23:36:00.00000095,11.426406116802518
2011-10-02 23:36:00.00000088,11.410221822489255
2011-10-02 23:36:00.00000030,11.429399872938452
2011-10-02 23:36:00.0000007,11.741819249073597
2011-10-02 23:36:00.00000013,11.44528895804054
2011-10-02 23:36:00.00000065,12.85057427283576
2011-10-02 23:36:00.00000089,14.447754838402574
2011-10-02 23:36:00.00000096,11.327301676782259
2011-10-02 23:36:00.00000039,11.687230349841423
2011-10-02 23:36:00.00000038,12.765240822345364
2011-10-02 23:36:00.00000067,11.662463935815891
2011-10-02 23:36:00.00000077,11.372924611510939
2011-10-02 23:36:00.00000020,11.343058035259448
2011-10-02 23:36:00.00000063,11.801994501741015
2011-10-02 23:36:00.00000012,11.270843391123904
2011-10-02 23:36:00.00000058,11.940665034775675
2011-10-02 23:36:00.00000026,11.80763798762593
2011-10-02 23:36:00.00000074,11.953342983849346
2011-10-02 23:36:00.00000059,11.65173797301253
2011-10-02 23:36:00.00000090,11.744089568539295
2011-10-02 23:36:00.0000004,13.308513299427336
2011-10-02 23:36:00.0000003,12.12263393835551
2011-10-02 23:36:00.00000021,11.494319564356857
2011-10-02 23:36:00.00000097,11.529046948011844
2011-10-02 23:36:00.00000036,11.502071530901677
2011-10-02 23:36:00.00000024,11.564926921096582
2011-10-02 23:36:00.00000082,13.998602950047712
2011-10-02 23:36:00.000000100,11.548126919246746
2011-10-02 23:36:00.00000040,11.273041317495396
2011-10-02 23:36:00.00000022,11.253536793010255
2013-03-21 12:47:28.0000006,11.490648296714477
2013-03-21 12:47:28.0000008,11.674877269342522
2013-03-21 12:47:28.0000003,11.523179062853858
2013-03-21 12:47:28.0000005,11.474925800636685
2013-03-21 12:47:28.0000002,11.379660433149674
2013-06-07 03:02:56.0000002,11.654940786888616
2013-06-07 03:02:56.0000001,11.39626374367901
2010-09-05 22:31:32.0000002,11.22531599055775
2013-07-12 23:33:24.0000001,11.638033728029184
2009-12-03 02:32:08.0000001,11.514244468240825
2009-10-15 03:50:36.0000001,11.33979098604229
2011-09-25 22:36:32.0000002,11.72423805046512
2011-09-25 22:36:32.0000001,11.759395914816007
2015-06-08 20:02:56.0000001,11.674875997610506
2014-07-16 08:03:32.0000002,11.611017349669686
2014-07-16 08:03:32.0000001,11.52155308817338
2011-12-15 13:14:32.0000002,11.4789010043453
2011-12-15 13:14:32.0000001,11.330718341852648
2011-10-11 22:13:48.0000002,11.795103727607374
2011-10-11 22:13:48.0000005,11.406165758238874
2011-10-11 22:13:48.0000003,11.466289315260651
2013-09-14 16:53:20.0000001,11.444073442557302
2013-09-14 16:53:20.0000002,11.623875238649086
2014-02-06 09:09:56.0000004,11.283271873203535
2014-02-06 09:09:56.0000003,11.41443409434245
2014-02-06 09:09:56.0000001,11.305035282051312
2009-06-10 16:55:00.00000081,13.140320303410494
2009-06-10 16:55:00.00000029,11.363517024203128
2009-06-10 16:55:00.000000109,11.225224353154855
2009-06-10 16:55:00.00000098,13.513361174230795
2009-06-10 16:55:00.00000054,11.338598673626763
2009-06-10 16:55:00.00000021,13.216123663824366
2009-06-10 16:55:00.00000012,11.36595674338525
2009-06-10 16:55:00.00000033,11.243149870522378
2009-06-10 16:55:00.00000024,11.311422352897868
2009-06-10 16:55:00.00000099,11.260650893007123
2009-06-10 16:55:00.0000009,11.38623876229291
2009-06-10 16:55:00.000000158,11.271845810230172
2009-06-10 16:55:00.000000141,11.277583831761952
2009-06-10 16:55:00.00000093,11.416593206886219
2009-06-10 16:55:00.000000161,11.500778023096771
2009-06-10 16:55:00.00000088,11.255648087756427
2009-06-10 16:55:00.0000003,11.53618899422214
2009-06-10 16:55:00.00000018,11.394465657208926
2009-06-10 16:55:00.00000047,11.385013346745234
2009-06-10 16:55:00.000000154,11.629533185059197
2009-06-10 16:55:00.000000131,11.22531599055775
2009-06-10 16:55:00.00000046,11.359628798068814
2009-06-10 16:55:00.0000004,11.415442050097031
2009-06-10 16:55:00.000000107,11.242197409564275
2009-06-10 16:55:00.000000114,11.37795383517792
2009-06-10 16:55:00.000000117,11.394117364628139
2009-06-10 16:55:00.000000162,11.455971684801113
2009-06-10 16:55:00.00000049,11.555450324699434
2009-06-10 16:55:00.00000069,11.412042282314657
2009-06-10 16:55:00.000000111,11.448823419954087
2009-06-10 16:55:00.00000083,11.36314741938421
2009-06-10 16:55:00.000000166,13.942867741613679
2009-06-10 16:55:00.000000135,11.617989085369969
2009-06-10 16:55:00.00000044,13.030574264876503
2009-06-10 16:55:00.00000085,11.409672120993616
2009-06-10 16:55:00.000000115,11.335109191246804
2009-06-10 16:55:00.000000108,11.314883091543804
2009-06-10 16:55:00.00000034,11.42054093767942
2009-06-10 16:55:00.00000060,12.086136903644528
2009-06-10 16:55:00.000000120,11.351476582084526
2009-06-10 16:55:00.000000174,12.908183835412581
2009-06-10 16:55:00.0000007,11.34893386062618
2009-06-10 16:55:00.000000159,11.2649026934919
2009-06-10 16:55:00.000000171,12.389998691672982
2009-06-10 16:55:00.000000145,11.781895112871325
2009-06-10 16:55:00.00000074,11.48885439436882
2009-06-10 16:55:00.000000138,11.634290772448391
2009-06-10 16:55:00.00000048,11.312990615345942
2009-06-10 16:55:00.000000101,11.230883074927895
2009-06-10 16:55:00.000000153,11.323817586959224
2009-06-10 16:55:00.0000002,11.265068443154867
2009-06-10 16:55:00.00000037,11.328556817688543
2009-06-10 16:55:00.000000151,11.230972112758462
2009-06-10 16:55:00.000000127,12.71542869042704
2009-06-10 16:55:00.000000144,11.225545553968422
2009-06-10 16:55:00.000000165,11.523445453288982
2009-06-10 16:55:00.0000008,11.263669333092961
2009-06-10 16:55:00.000000122,11.357043831670765
2009-06-10 16:55:00.00000055,12.781080822054946
2009-06-10 16:55:00.00000079,11.239292629281243
2009-06-10 16:55:00.00000016,11.640505042274789
2009-06-10 16:55:00.000000160,11.678268358387749
2009-06-10 16:55:00.000000139,11.302490054179305
2009-06-10 16:55:00.00000075,11.326365761748539
2009-06-10 16:55:00.00000017,11.462209990392429
2009-06-10 16:55:00.00000070,11.42104128573692
2009-06-10 16:55:00.000000118,11.800184768253112
2009-06-10 16:55:00.00000066,11.25340106814925
2009-06-10 16:55:00.000000164,11.309901324446436
2009-06-10 16:55:00.000000100,11.487833915424249
2009-06-10 16:55:00.00000082,11.585739811712429
2009-06-10 16:55:00.00000090,11.263397578490565
2009-06-10 16:55:00.000000125,11.336040260088762
2009-06-10 16:55:00.000000149,11.354397423518162
2009-06-10 16:55:00.00000068,11.49248828077863
2009-06-10 16:55:00.00000039,11.31665662545361
2009-06-10 16:55:00.000000124,11.285733079488166
2009-06-10 16:55:00.00000053,11.341616379395237
2009-06-10 16:55:00.00000045,11.427058271610694
2009-06-10 16:55:00.000000102,11.284540744528902
2009-06-10 16:55:00.000000140,11.418708807906832
2009-06-10 16:55:00.000000148,11.433493275957025
2009-06-10 16:55:00.000000147,11.240053807186252
2009-06-10 16:55:00.00000097,11.389938129287346
2009-06-10 16:55:00.00000094,11.387189933521908
2009-06-10 16:55:00.00000078,11.34600438068363
2009-06-10 16:55:00.00000035,11.425377762032358
2009-06-10 16:55:00.00000072,11.516007601386738
2009-06-10 16:55:00.00000031,11.349162957164294
2009-06-10 16:55:00.00000056,11.471281534417024
2009-06-10 16:55:00.000000128,11.954830886023633
2009-06-10 16:55:00.00000057,11.38141248115994
2009-06-10 16:55:00.00000030,11.373939314343158
2009-06-10 16:55:00.00000043,11.417471510713503
2009-06-10 16:55:00.000000146,11.41539400007731
2009-06-10 16:55:00.00000010,11.420480679599857
2009-06-10 16:55:00.00000067,11.282587369718163
2009-06-10 16:55:00.000000119,11.324938496781712
2009-06-10 16:55:00.00000076,12.25685472368225
2009-06-10 16:55:00.00000025,11.37576360250269
2009-06-10 16:55:00.00000071,11.710415289214186
2009-06-10 16:55:00.000000143,11.285835467599336
2013-06-26 11:19:36.0000002,11.330768757417687
2014-09-05 10:02:48.0000004,11.228731679633402
2014-09-05 10:02:48.0000002,11.497673824334305
2014-09-05 10:02:48.0000001,12.92761878151386
2014-09-05 10:02:48.0000003,11.564213880933144
2012-09-19 12:31:40.0000001,11.473424152548244
2012-09-19 12:31:40.0000002,11.293384954247985
2009-03-22 04:31:40.0000002,12.432506880808587
2009-08-27 02:31:44.0000001,11.900608146445828
2009-05-02 20:11:32.0000001,11.466362454341455
2009-05-02 20:11:32.0000004,11.706888705316091
2011-02-20 02:31:16.0000002,11.356322103915979
2011-02-20 02:31:16.0000001,12.000046773131388
2011-06-24 12:03:00.00000010,11.316055121463263
2011-06-24 12:03:00.00000067,11.460536680088513
2011-06-24 12:03:00.00000071,11.569799060965979
2011-06-24 12:03:00.000000100,11.326874629389074
2011-06-24 12:03:00.000000145,11.22531599055775
2011-06-24 12:03:00.000000152,11.618633206980519
2011-06-24 12:03:00.00000026,11.600314504017287
2011-06-24 12:03:00.000000199,11.33386139690678
2011-06-24 12:03:00.000000195,11.226554018050228
2011-06-24 12:03:00.000000119,11.400707005714276
2011-06-24 12:03:00.00000086,11.22531599055775
2011-06-24 12:03:00.00000012,11.493490741339347
2011-06-24 12:03:00.00000097,12.383692918069688
2011-06-24 12:03:00.00000058,11.260974099149042
2011-06-24 12:03:00.000000176,11.29280567831816
2011-06-24 12:03:00.000000139,11.285318964005919
2011-06-24 12:03:00.00000048,11.512254520545888
2011-06-24 12:03:00.000000159,11.443800289141242
2011-06-24 12:03:00.00000079,11.350519862946644
2011-06-24 12:03:00.000000138,11.273454901312384
2011-06-24 12:03:00.000000135,11.689618170941209
2011-06-24 12:03:00.000000173,11.22531599055775
2011-06-24 12:03:00.000000162,11.682282440716133
2011-06-24 12:03:00.00000018,11.670645219086854
2011-06-24 12:03:00.000000136,11.324643676154336
2011-06-24 12:03:00.000000185,11.437920792187903
2011-06-24 12:03:00.00000069,11.466037564835018
2011-06-24 12:03:00.000000105,11.338393261297117
2011-06-24 12:03:00.000000180,11.431694251723169
2011-06-24 12:03:00.00000053,11.561916238079801
2011-06-24 12:03:00.000000142,11.28207222045308
2011-06-24 12:03:00.000000188,11.4766846490639
2011-06-24 12:03:00.00000089,11.25316703404256
2011-06-24 12:03:00.000000109,11.427880653610668
2011-06-24 12:03:00.00000074,11.453362888491139
2011-06-24 12:03:00.000000113,11.632709648920159
2011-06-24 12:03:00.00000044,11.367726567887024
2011-06-24 12:03:00.000000183,11.352111528083652
2011-06-24 12:03:00.00000047,11.22531599055775
2011-06-24 12:03:00.0000006,11.6773426486847
2011-06-24 12:03:00.0000005,11.5387328130305
2011-06-24 12:03:00.000000200,11.686958911572578
2011-06-24 12:03:00.000000127,11.410520619969692
2011-06-24 12:03:00.000000120,11.23608317580023
2011-06-24 12:03:00.000000133,11.24876003717217
2011-06-24 12:03:00.00000073,11.255075597952757
2011-06-24 12:03:00.000000101,11.347868009715572
2011-06-24 12:03:00.000000187,11.542537002299305
2011-06-24 12:03:00.000000122,11.26864530355541
2011-06-24 12:03:00.000000175,11.305404146923019
2011-06-24 12:03:00.000000154,11.544829150174195
2011-06-24 12:03:00.000000197,11.471965267977154
2011-06-24 12:03:00.00000017,11.502393772910692
2011-06-24 12:03:00.000000186,11.286416611814786
2011-06-24 12:03:00.00000020,11.58547741080953
2011-06-24 12:03:00.00000035,11.369665953903924
2011-06-24 12:03:00.000000193,11.379068603642724
2011-06-24 12:03:00.000000201,11.476802847170676
2011-06-24 12:03:00.00000054,12.600674487912764
2011-06-24 12:03:00.00000075,11.377730241269058
2011-06-24 12:03:00.000000114,11.421980151513347
2011-06-24 12:03:00.00000062,12.67940134608821
2011-06-24 12:03:00.00000055,12.23455091716138
2011-06-24 12:03:00.00000025,11.28938914867865
2011-06-24 12:03:00.00000022,11.37647645146741
2011-06-24 12:03:00.000000144,11.401707388118156
2011-06-24 12:03:00.000000177,11.3394256371896
2011-06-24 12:03:00.000000124,11.305451143669389
2011-06-24 12:03:00.00000094,11.266671896370418
2011-06-24 12:03:00.00000041,11.277594247803979
2011-06-24 12:03:00.000000141,11.418750885609928
2011-06-24 12:03:00.00000092,11.550879136735555
2011-06-24 12:03:00.000000189,11.775818135976722
2011-06-24 12:03:00.000000171,11.58598793000842
2011-06-24 12:03:00.000000157,11.339158238760975
2011-06-24 12:03:00.000000179,11.447631074529209
2011-06-24 12:03:00.000000107,11.607360665905482
2011-06-24 12:03:00.00000095,11.84807148304967
2011-06-24 12:03:00.00000076,11.22531599055775
2011-06-24 12:03:00.000000156,11.387058710129901
2011-06-24 12:03:00.000000111,13.004305985002514
2011-06-24 12:03:00.000000116,11.470483710607175
2011-06-24 12:03:00.00000033,11.425118782570344
2011-06-24 12:03:00.00000082,11.25738559416008
2011-06-24 12:03:00.00000078,11.364396637680379
2011-06-24 12:03:00.00000051,11.22531599055775
2011-06-24 12:03:00.000000143,11.305394287711328
2011-06-24 12:03:00.000000126,11.502258431003417
2011-06-24 12:03:00.00000088,11.25112775768958
2011-06-24 12:03:00.000000191,11.854658671061676
2011-06-24 12:03:00.00000063,11.341285101632124
2011-06-24 12:03:00.00000045,11.486048284344042
2011-06-24 12:03:00.00000060,11.459688559230186
2011-06-24 12:03:00.00000040,13.032255081741805
2011-06-24 12:03:00.00000057,11.302264164159686
2011-06-24 12:03:00.00000013,11.330050987196579
2011-06-24 12:03:00.00000068,13.126232086673173
2011-06-24 12:03:00.000000165,11.32007136086241
2011-06-24 12:03:00.00000056,11.232928316764252
2011-06-24 12:03:00.000000150,11.541705712325095
2011-06-24 12:03:00.00000052,11.366998827564345
2011-06-24 12:03:00.00000085,14.166289669142142
2011-06-24 12:03:00.000000190,11.480728096341114
2011-06-24 12:03:00.00000072,11.297870884019066
2011-06-24 12:03:00.000000137,11.345939381648865
2011-06-24 12:03:00.000000102,11.338256034190987
2011-06-24 12:03:00.000000106,11.323542541919506
2011-06-24 12:03:00.000000118,11.269218286384488
2011-06-24 12:03:00.00000046,11.732802694332852
2011-06-24 12:03:00.000000110,11.579815056906849
2011-06-24 12:03:00.000000181,11.376059883103629
2011-06-24 12:03:00.000000194,11.310766640616665
2011-06-24 12:03:00.00000061,11.226077516602256
2011-06-24 12:03:00.0000001,11.683761023187822
2011-06-24 12:03:00.00000087,11.295413619773045
2011-06-24 12:03:00.00000066,11.26535931832712
2011-06-24 12:03:00.000000146,11.3776468539841
2011-06-24 12:03:00.000000149,14.121747277254276
2011-06-24 12:03:00.00000038,11.282236055756272
2011-06-24 12:03:00.000000196,11.474787769993823
2011-06-24 12:03:00.00000093,11.531639921431637
2011-06-24 12:03:00.000000170,11.234865530216627
2011-06-24 12:03:00.000000168,11.245303508611132
2011-06-24 12:03:00.0000002,11.639252293067107
2011-06-24 12:03:00.00000042,11.678592402278495
2014-06-15 07:06:00.0000006,11.269794653025837
2014-06-15 07:06:00.00000037,11.60101485714761
2014-06-15 07:06:00.00000025,11.263451747324673
2014-06-15 07:06:00.0000008,11.248143243784597
2014-06-15 07:06:00.00000036,14.040556464873168
2014-06-15 07:06:00.00000042,12.298253766918764
2014-06-15 07:06:00.00000033,11.332447723705116
2014-06-15 07:06:00.00000013,11.229979218197853
2014-06-15 07:06:00.00000035,14.317997993047246
2014-06-15 07:06:00.00000030,11.452601043490862
2014-06-15 07:06:00.00000024,11.253134517527053
2014-06-15 07:06:00.00000031,11.398787896177305
2014-06-15 07:06:00.0000009,11.380782253380119
2014-06-15 07:06:00.00000039,14.139223590214936
2014-06-15 07:06:00.00000010,11.265467851814844
2014-06-15 07:06:00.00000019,11.670384044130728
2014-06-15 07:06:00.00000041,11.554207486021806
2014-06-15 07:06:00.00000028,11.763262356833863
2014-06-15 07:06:00.00000014,14.404913262119312
2014-06-15 07:06:00.0000003,11.506407647581419
2014-06-15 07:06:00.00000017,14.188755710749247
